cellline	Cellcount	location[column]	location[plate]	location[row]	SeedingNumber	Untrt	location[well]	drug	drug[HMSLid]	durg[conc]=uM	readout[time]=h	pert_type	Date
MCF10A	6713	4	3	6	2500	0	F04	OSI906	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	8043	4	3	7	1250	0	G04	17-AAG	-	0.0003	72	trt_cp	20140523_Bati
MCF10A	2903	4	3	8	1250	0	H04	OSI906	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	2971	4	3	9	625	0	I04	17-AAG	-	0.0003	72	trt_cp	20140523_Bati
MCF10A	842	4	3	10	625	0	J04	OSI906	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	873	4	3	11	312.5	0	K04	17-AAG	-	0.0003	72	trt_cp	20140523_Bati
MCF10A	203	4	3	12	312.5	0	L04	OSI906	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	176	4	3	13	156.25	0	M04	17-AAG	-	0.0003	72	trt_cp	20140523_Bati
MCF10A	103	4	3	14	156.25	0	N04	OSI906	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	9829	5	3	3	5000	0	C05	Erlotinib	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	11428	5	3	4	5000	0	D05	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	8890	5	3	5	2500	0	E05	Erlotinib	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	10487	5	3	6	2500	0	F05	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	4829	5	3	7	1250	0	G05	Erlotinib	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	6745	5	3	8	1250	0	H05	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	2583	5	3	9	625	0	I05	Erlotinib	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	3042	5	3	10	625	0	J05	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	927	5	3	11	312.5	0	K05	Erlotinib	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	891	5	3	12	312.5	0	L05	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	165	5	3	13	156.25	0	M05	Erlotinib	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	136	5	3	14	156.25	0	N05	Lapatinib	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	5230	6	3	3	5000	0	C06	Erlotinib	-	1	72	trt_cp	20140523_Bati
MCF10A	11391	6	3	4	5000	0	D06	Erlotinib	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	1885	6	3	5	2500	0	E06	Erlotinib	-	1	72	trt_cp	20140523_Bati
MCF10A	11035	6	3	6	2500	0	F06	Erlotinib	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	410	6	3	7	1250	0	G06	Erlotinib	-	1	72	trt_cp	20140523_Bati
MCF10A	7090	6	3	8	1250	0	H06	Erlotinib	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	241	6	3	9	625	0	I06	Erlotinib	-	1	72	trt_cp	20140523_Bati
MCF10A	3263	6	3	10	625	0	J06	Erlotinib	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	103	6	3	11	312.5	0	K06	Erlotinib	-	1	72	trt_cp	20140523_Bati
MCF10A	1141	6	3	12	312.5	0	L06	Erlotinib	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	42	6	3	13	156.25	0	M06	Erlotinib	-	1	72	trt_cp	20140523_Bati
MCF10A	193	6	3	14	156.25	0	N06	Erlotinib	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	3445	7	3	3	5000	0	C07	Lapatinib	-	10	72	trt_cp	20140523_Bati
MCF10A	12097	7	3	4	5000	0	D07	OSI906	-	0.1	72	trt_cp	20140523_Bati
MCF10A	1389	7	3	5	2500	0	E07	Lapatinib	-	10	72	trt_cp	20140523_Bati
MCF10A	10740	7	3	6	2500	0	F07	OSI906	-	0.1	72	trt_cp	20140523_Bati
MCF10A	336	7	3	7	1250	0	G07	Lapatinib	-	10	72	trt_cp	20140523_Bati
MCF10A	6735	7	3	8	1250	0	H07	OSI906	-	0.1	72	trt_cp	20140523_Bati
MCF10A	219	7	3	9	625	0	I07	Lapatinib	-	10	72	trt_cp	20140523_Bati
MCF10A	2679	7	3	10	625	0	J07	OSI906	-	0.1	72	trt_cp	20140523_Bati
MCF10A	66	7	3	11	312.5	0	K07	Lapatinib	-	10	72	trt_cp	20140523_Bati
MCF10A	630	7	3	12	312.5	0	L07	OSI906	-	0.1	72	trt_cp	20140523_Bati
MCF10A	23	7	3	13	156.25	0	M07	Lapatinib	-	10	72	trt_cp	20140523_Bati
MCF10A	118	7	3	14	156.25	0	N07	OSI906	-	0.1	72	trt_cp	20140523_Bati
MCF10A	12091	8	3	3	5000	0	C08	OSI906	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	11858	8	3	4	5000	0	D08	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
MCF10A	10523	8	3	5	2500	0	E08	OSI906	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	10949	8	3	6	2500	0	F08	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
MCF10A	8371	8	3	7	1250	0	G08	OSI906	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	8234	8	3	8	1250	0	H08	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
MCF10A	3176	8	3	9	625	0	I08	OSI906	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	3313	8	3	10	625	0	J08	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
MCF10A	901	8	3	11	312.5	0	K08	OSI906	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	953	8	3	12	312.5	0	L08	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
MCF10A	153	8	3	13	156.25	0	M08	OSI906	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	139	8	3	14	156.25	0	N08	Lapatinib	-	0.1	72	trt_cp	20140523_Bati
MCF10A	12075	9	3	3	5000	0	C09	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
MCF10A	11092	9	3	5	2500	0	E09	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
MCF10A	7709	9	3	7	1250	0	G09	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
MCF10A	3576	9	3	9	625	0	I09	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
MCF10A	976	9	3	11	312.5	0	K09	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
MCF10A	346	9	3	13	156.25	0	M09	17-AAG	-	0.0001	72	trt_cp	20140523_Bati
MCF10A	11927	9	3	4	5000	0	D09	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	11269	9	3	6	2500	0	F09	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	6624	9	3	8	1250	0	H09	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	2642	9	3	10	625	0	J09	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	889	9	3	12	312.5	0	L09	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	242	9	3	14	156.25	0	N09	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	12203	10	3	3	5000	0	C10	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	12157	10	3	4	5000	0	D10	17-AAG	-	6.67E-05	72	trt_cp	20140523_Bati
MCF10A	11281	10	3	5	2500	0	E10	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	11248	10	3	6	2500	0	F10	17-AAG	-	6.67E-05	72	trt_cp	20140523_Bati
MCF10A	7398	10	3	7	1250	0	G10	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	7431	10	3	8	1250	0	H10	17-AAG	-	6.67E-05	72	trt_cp	20140523_Bati
MCF10A	3371	10	3	9	625	0	I10	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	3411	10	3	10	625	0	J10	17-AAG	-	6.67E-05	72	trt_cp	20140523_Bati
MCF10A	1379	10	3	11	312.5	0	K10	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	883	10	3	12	312.5	0	L10	17-AAG	-	6.67E-05	72	trt_cp	20140523_Bati
MCF10A	374	10	3	13	156.25	0	M10	Erlotinib	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	165	10	3	14	156.25	0	N10	17-AAG	-	6.67E-05	72	trt_cp	20140523_Bati
MCF10A	11229	11	3	3	5000	0	C11	Lapatinib	-	1	72	trt_cp	20140523_Bati
MCF10A	11220	11	3	5	2500	0	E11	Lapatinib	-	1	72	trt_cp	20140523_Bati
MCF10A	9506	11	3	7	1250	0	G11	Lapatinib	-	1	72	trt_cp	20140523_Bati
MCF10A	3415	11	3	9	625	0	I11	Lapatinib	-	1	72	trt_cp	20140523_Bati
MCF10A	992	11	3	11	312.5	0	K11	Lapatinib	-	1	72	trt_cp	20140523_Bati
MCF10A	468	11	3	13	156.25	0	M11	Lapatinib	-	1	72	trt_cp	20140523_Bati
MCF10A	12150	11	3	4	5000	0	D11	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	11586	11	3	6	2500	0	F11	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	6888	11	3	8	1250	0	H11	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	3225	11	3	10	625	0	J11	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	886	11	3	12	312.5	0	L11	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	178	11	3	14	156.25	0	N11	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	8759	12	3	3	5000	0	C12	OSI906	-	10	72	trt_cp	20140523_Bati
MCF10A	12249	12	3	4	5000	0	D12	OSI906	-	0.01	72	trt_cp	20140523_Bati
MCF10A	6280	12	3	5	2500	0	E12	OSI906	-	10	72	trt_cp	20140523_Bati
MCF10A	11397	12	3	6	2500	0	F12	OSI906	-	0.01	72	trt_cp	20140523_Bati
MCF10A	2556	12	3	7	1250	0	G12	OSI906	-	10	72	trt_cp	20140523_Bati
MCF10A	9121	12	3	8	1250	0	H12	OSI906	-	0.01	72	trt_cp	20140523_Bati
MCF10A	1195	12	3	9	625	0	I12	OSI906	-	10	72	trt_cp	20140523_Bati
MCF10A	3737	12	3	10	625	0	J12	OSI906	-	0.01	72	trt_cp	20140523_Bati
MCF10A	441	12	3	11	312.5	0	K12	OSI906	-	10	72	trt_cp	20140523_Bati
MCF10A	869	12	3	12	312.5	0	L12	OSI906	-	0.01	72	trt_cp	20140523_Bati
MCF10A	73	12	3	13	156.25	0	M12	OSI906	-	10	72	trt_cp	20140523_Bati
MCF10A	440	12	3	14	156.25	0	N12	OSI906	-	0.01	72	trt_cp	20140523_Bati
MCF10A	3116	13	3	3	5000	0	C13	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	1706	13	3	4	5000	0	D13	17-AAG	-	0.1	72	trt_cp	20140523_Bati
MCF10A	1290	13	3	5	2500	0	E13	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	589	13	3	6	2500	0	F13	17-AAG	-	0.1	72	trt_cp	20140523_Bati
MCF10A	567	13	3	7	1250	0	G13	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	245	13	3	8	1250	0	H13	17-AAG	-	0.1	72	trt_cp	20140523_Bati
MCF10A	225	13	3	9	625	0	I13	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	180	13	3	10	625	0	J13	17-AAG	-	0.1	72	trt_cp	20140523_Bati
MCF10A	137	13	3	11	312.5	0	K13	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	97	13	3	12	312.5	0	L13	17-AAG	-	0.1	72	trt_cp	20140523_Bati
MCF10A	63	13	3	13	156.25	0	M13	Erlotinib	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	47	13	3	14	156.25	0	N13	17-AAG	-	0.1	72	trt_cp	20140523_Bati
MCF10A	2906	14	3	3	5000	0	C14	Erlotinib	-	10	72	trt_cp	20140523_Bati
MCF10A	12070	14	3	4	5000	0	D14	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
MCF10A	1154	14	3	5	2500	0	E14	Erlotinib	-	10	72	trt_cp	20140523_Bati
MCF10A	11269	14	3	6	2500	0	F14	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
MCF10A	472	14	3	7	1250	0	G14	Erlotinib	-	10	72	trt_cp	20140523_Bati
MCF10A	6752	14	3	8	1250	0	H14	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
MCF10A	288	14	3	9	625	0	I14	Erlotinib	-	10	72	trt_cp	20140523_Bati
MCF10A	3926	14	3	10	625	0	J14	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
MCF10A	99	14	3	11	312.5	0	K14	Erlotinib	-	10	72	trt_cp	20140523_Bati
MCF10A	1028	14	3	12	312.5	0	L14	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
MCF10A	46	14	3	13	156.25	0	M14	Erlotinib	-	10	72	trt_cp	20140523_Bati
MCF10A	238	14	3	14	156.25	0	N14	Lapatinib	-	0.01	72	trt_cp	20140523_Bati
MCF10A	11886	15	3	3	5000	0	C15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	11833	15	3	4	5000	0	D15	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	10326	15	3	5	2500	0	E15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	11699	15	3	6	2500	0	F15	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	4973	15	3	7	1250	0	G15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	7535	15	3	8	1250	0	H15	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	2602	15	3	9	625	0	I15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	2508	15	3	10	625	0	J15	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	921	15	3	11	312.5	0	K15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	920	15	3	12	312.5	0	L15	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	247	15	3	13	156.25	0	M15	OSI906	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	236	15	3	14	156.25	0	N15	Lapatinib	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	12240	16	3	3	5000	0	C16	OSI906	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	1550	16	3	4	5000	0	D16	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	11022	16	3	5	2500	0	E16	OSI906	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	679	16	3	6	2500	0	F16	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	8748	16	3	7	1250	0	G16	OSI906	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	355	16	3	8	1250	0	H16	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	3032	16	3	9	625	0	I16	OSI906	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	152	16	3	10	625	0	J16	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	907	16	3	11	312.5	0	K16	OSI906	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	76	16	3	12	312.5	0	L16	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	285	16	3	13	156.25	0	M16	OSI906	-	0.0033333	72	trt_cp	20140523_Bati
MCF10A	32	16	3	14	156.25	0	N16	17-AAG	-	0.31623	72	trt_cp	20140523_Bati
MCF10A	11192	17	3	3	5000	0	C17	17-AAG	-	0.01	72	trt_cp	20140523_Bati
MCF10A	11726	17	3	4	5000	0	D17	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
MCF10A	9612	17	3	5	2500	0	E17	17-AAG	-	0.01	72	trt_cp	20140523_Bati
MCF10A	11125	17	3	6	2500	0	F17	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
MCF10A	3581	17	3	7	1250	0	G17	17-AAG	-	0.01	72	trt_cp	20140523_Bati
MCF10A	5635	17	3	8	1250	0	H17	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
MCF10A	925	17	3	9	625	0	I17	17-AAG	-	0.01	72	trt_cp	20140523_Bati
MCF10A	2582	17	3	10	625	0	J17	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
MCF10A	204	17	3	11	312.5	0	K17	17-AAG	-	0.01	72	trt_cp	20140523_Bati
MCF10A	1045	17	3	12	312.5	0	L17	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
MCF10A	33	17	3	13	156.25	0	M17	17-AAG	-	0.01	72	trt_cp	20140523_Bati
MCF10A	237	17	3	14	156.25	0	N17	Erlotinib	-	0.1	72	trt_cp	20140523_Bati
MCF10A	9738	18	3	3	5000	0	C18	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	7879	18	3	5	2500	0	E18	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	4481	18	3	7	1250	0	G18	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	1787	18	3	9	625	0	I18	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	686	18	3	11	312.5	0	K18	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	198	18	3	13	156.25	0	M18	Lapatinib	-	3.1623	72	trt_cp	20140523_Bati
MCF10A	12193	18	3	4	5000	0	D18	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	10931	18	3	6	2500	0	F18	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	7197	18	3	8	1250	0	H18	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	2582	18	3	10	625	0	J18	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	936	18	3	12	312.5	0	L18	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	160	18	3	14	156.25	0	N18	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	12295	19	3	3	5000	0	C19	17-AAG	-	0.001	72	trt_cp	20140523_Bati
MCF10A	2580	19	3	4	5000	0	D19	Erlotinib	-	20	72	trt_cp	20140523_Bati
MCF10A	10977	19	3	5	2500	0	E19	17-AAG	-	0.001	72	trt_cp	20140523_Bati
MCF10A	1041	19	3	6	2500	0	F19	Erlotinib	-	20	72	trt_cp	20140523_Bati
MCF10A	6624	19	3	7	1250	0	G19	17-AAG	-	0.001	72	trt_cp	20140523_Bati
MCF10A	405	19	3	8	1250	0	H19	Erlotinib	-	20	72	trt_cp	20140523_Bati
MCF10A	2570	19	3	9	625	0	I19	17-AAG	-	0.001	72	trt_cp	20140523_Bati
MCF10A	202	19	3	10	625	0	J19	Erlotinib	-	20	72	trt_cp	20140523_Bati
MCF10A	961	19	3	11	312.5	0	K19	17-AAG	-	0.001	72	trt_cp	20140523_Bati
MCF10A	93	19	3	12	312.5	0	L19	Erlotinib	-	20	72	trt_cp	20140523_Bati
MCF10A	166	19	3	13	156.25	0	M19	17-AAG	-	0.001	72	trt_cp	20140523_Bati
MCF10A	38	19	3	14	156.25	0	N19	Erlotinib	-	20	72	trt_cp	20140523_Bati
MCF10A	11819	20	3	4	5000	0	D20	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	11049	20	3	6	2500	0	F20	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	8906	20	3	8	1250	0	H20	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	3278	20	3	10	625	0	J20	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	794	20	3	12	312.5	0	L20	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	269	20	3	14	156.25	0	N20	Lapatinib	-	0.031667	72	trt_cp	20140523_Bati
MCF10A	12045	20	3	3	5000	0	C20	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	10660	20	3	5	2500	0	E20	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	7566	20	3	7	1250	0	G20	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	3688	20	3	9	625	0	I20	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	931	20	3	11	312.5	0	K20	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	246	20	3	13	156.25	0	M20	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	11934	21	3	3	5000	0	C21	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
MCF10A	11594	21	3	4	5000	0	D21	Lapatinib	-	0.0016667	72	trt_cp	20140523_Bati
MCF10A	11006	21	3	5	2500	0	E21	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
MCF10A	10474	21	3	6	2500	0	F21	Lapatinib	-	0.0016667	72	trt_cp	20140523_Bati
MCF10A	5523	21	3	7	1250	0	G21	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
MCF10A	6008	21	3	8	1250	0	H21	Lapatinib	-	0.0016667	72	trt_cp	20140523_Bati
MCF10A	2522	21	3	9	625	0	I21	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
MCF10A	3223	21	3	10	625	0	J21	Lapatinib	-	0.0016667	72	trt_cp	20140523_Bati
MCF10A	535	21	3	11	312.5	0	K21	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
MCF10A	1132	21	3	12	312.5	0	L21	Lapatinib	-	0.0016667	72	trt_cp	20140523_Bati
MCF10A	169	21	3	13	156.25	0	M21	17-AAG	-	0.0031623	72	trt_cp	20140523_Bati
MCF10A	241	21	3	14	156.25	0	N21	Lapatinib	-	0.0016667	72	trt_cp	20140523_Bati
MCF10A	10324	22	3	3	5000	0	C22	OSI906	-	1	72	trt_cp	20140523_Bati
MCF10A	5523	22	3	4	5000	0	D22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
MCF10A	8048	22	3	5	2500	0	E22	OSI906	-	1	72	trt_cp	20140523_Bati
MCF10A	1354	22	3	6	2500	0	F22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
MCF10A	3469	22	3	7	1250	0	G22	OSI906	-	1	72	trt_cp	20140523_Bati
MCF10A	288	22	3	8	1250	0	H22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
MCF10A	997	22	3	9	625	0	I22	OSI906	-	1	72	trt_cp	20140523_Bati
MCF10A	151	22	3	10	625	0	J22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
MCF10A	367	22	3	11	312.5	0	K22	OSI906	-	1	72	trt_cp	20140523_Bati
MCF10A	62	22	3	12	312.5	0	L22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
MCF10A	130	22	3	13	156.25	0	M22	OSI906	-	1	72	trt_cp	20140523_Bati
MCF10A	31	22	3	14	156.25	0	N22	17-AAG	-	0.031623	72	trt_cp	20140523_Bati
MCF10A	11825	23	3	3	5000	0	C23	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	11766	23	3	4	5000	0	D23	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	10885	23	3	5	2500	0	E23	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	10792	23	3	6	2500	0	F23	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	6718	23	3	7	1250	0	G23	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	6574	23	3	8	1250	0	H23	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	2327	23	3	9	625	0	I23	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	2785	23	3	10	625	0	J23	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	498	23	3	11	312.5	0	K23	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	722	23	3	12	312.5	0	L23	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	259	23	3	13	156.25	0	M23	-	-	0	72	ctl_vehicle	20140523_Bati
MCF10A	172	23	3	14	156.25	0	N23	-	-	0	72	ctl_vehicle	20140523_Bati
SKBR3	3371	2	0	3	5000	1	C02	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	3109	2	0	4	5000	1	D02	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	1725	2	0	5	2500	1	E02	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	1468	2	0	6	2500	1	F02	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	683	2	0	7	1250	1	G02	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	744	2	0	8	1250	1	H02	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	324	2	0	9	625	1	I02	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	381	2	0	10	625	1	J02	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	183	2	0	11	312.5	1	K02	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	169	2	0	12	312.5	1	L02	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	109	2	0	13	156.25	1	M02	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	44	2	0	14	156.25	1	N02	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	3389	3	0	3	5000	1	C03	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	3247	3	0	4	5000	1	D03	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	1655	3	0	5	2500	1	E03	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	1583	3	0	6	2500	1	F03	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	770	3	0	7	1250	1	G03	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	772	3	0	8	1250	1	H03	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	405	3	0	9	625	1	I03	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	366	3	0	10	625	1	J03	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	195	3	0	11	312.5	1	K03	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	216	3	0	12	312.5	1	L03	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	69	3	0	13	156.25	1	M03	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	79	3	0	14	156.25	1	N03	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	3436	4	0	3	5000	1	C04	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	3588	4	0	4	5000	1	D04	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	1681	4	0	5	2500	1	E04	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	1675	4	0	6	2500	1	F04	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	715	4	0	7	1250	1	G04	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	872	4	0	8	1250	1	H04	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	359	4	0	9	625	1	I04	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	348	4	0	10	625	1	J04	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	209	4	0	11	312.5	1	K04	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	189	4	0	12	312.5	1	L04	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	91	4	0	13	156.25	1	M04	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	117	4	0	14	156.25	1	N04	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	3544	5	0	3	5000	1	C05	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	3678	5	0	4	5000	1	D05	-	-	0	0	ctl_vehicle	20140523_Bati
SKBR3	1875	5	0	5	2500	1	E05	-	-	0	0	ctl_vehicle	20140523_Bati
